dataset,source_family,entity_unit,split_seed,base_model,model_seed,acquisition_strategy,adaptation_seed,budget,fit_domain,calibration_method,conformal_method,score_source,schema_version,status,status_reason,standard_threshold,class0_threshold,class1_threshold,standard_calibration_count,class0_calibration_count,class1_calibration_count,standard_threshold_infinite,class0_threshold_infinite,class1_threshold_infinite,all_thresholds_finite,config_hash,data_hash,split_hash,sample_hash,commit,timestamp_utc
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,100,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.63285877866729978,,,100,59,41,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f60d018753fe06eecce6210b3e6fec6e6b30ad5b34f45aca851bbb0e5bc0445b,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:04.966827+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,100,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.46009279836923866,0.7747495636452707,100,59,41,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f60d018753fe06eecce6210b3e6fec6e6b30ad5b34f45aca851bbb0e5bc0445b,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:04.970481+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,100,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.63345779183828399,,,100,59,41,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f60d018753fe06eecce6210b3e6fec6e6b30ad5b34f45aca851bbb0e5bc0445b,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:04.974065+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,100,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.45811455426489855,0.77350818381194308,100,59,41,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f60d018753fe06eecce6210b3e6fec6e6b30ad5b34f45aca851bbb0e5bc0445b,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:04.977629+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,250,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.61926585427151881,,,250,150,100,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,203a89b022a77b7f57803b90a68d407a90381599017cd242be2ddfb9b8101930,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:05.425363+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,250,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.47349773444780441,0.79461176063551198,250,150,100,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,203a89b022a77b7f57803b90a68d407a90381599017cd242be2ddfb9b8101930,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:05.429046+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,250,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.61672587317704208,,,250,150,100,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,203a89b022a77b7f57803b90a68d407a90381599017cd242be2ddfb9b8101930,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:05.432720+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,250,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.47132415779172998,0.79318045628662848,250,150,100,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,203a89b022a77b7f57803b90a68d407a90381599017cd242be2ddfb9b8101930,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:05.436331+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,500,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.62287660352786245,,,500,302,198,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,1f830d385d439f0c74ffee7cdf55e78e1382652168562060e1b6778c5dcbd1ac,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:05.873636+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,500,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.52725082163797099,0.79029065879022098,500,302,198,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,1f830d385d439f0c74ffee7cdf55e78e1382652168562060e1b6778c5dcbd1ac,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:05.877338+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,500,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.61985175612662857,,,500,302,198,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,1f830d385d439f0c74ffee7cdf55e78e1382652168562060e1b6778c5dcbd1ac,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:05.881065+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,79,500,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.52432460489153732,0.78889855139789222,500,302,198,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,1f830d385d439f0c74ffee7cdf55e78e1382652168562060e1b6778c5dcbd1ac,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:05.884673+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,25,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.652948353234726,,,25,18,7,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,22a965910dec5b8e9e184cfc04aeefba4ddbca02694f9e93779a9edd9b6c30e5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:06.488533+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,25,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.77655649187098674,inf,25,18,7,False,False,True,False,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,22a965910dec5b8e9e184cfc04aeefba4ddbca02694f9e93779a9edd9b6c30e5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:06.492048+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,25,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.64861623681101221,,,25,18,7,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,22a965910dec5b8e9e184cfc04aeefba4ddbca02694f9e93779a9edd9b6c30e5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:06.495446+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,25,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.77172034622503727,inf,25,18,7,False,False,True,False,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,22a965910dec5b8e9e184cfc04aeefba4ddbca02694f9e93779a9edd9b6c30e5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:06.498905+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,50,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.652948353234726,,,50,30,20,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,5693955bc8d9eb1a11a01e1c215ff9c3eb89a98450078e71062a1997f59790a0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:06.967502+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,50,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.652948353234726,0.71816877228791587,50,30,20,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,5693955bc8d9eb1a11a01e1c215ff9c3eb89a98450078e71062a1997f59790a0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:06.971256+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,50,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.64861623681101221,,,50,30,20,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,5693955bc8d9eb1a11a01e1c215ff9c3eb89a98450078e71062a1997f59790a0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:06.974716+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,50,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.64861623681101221,0.71758193890788635,50,30,20,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,5693955bc8d9eb1a11a01e1c215ff9c3eb89a98450078e71062a1997f59790a0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:06.978333+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,100,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.64431516346171291,,,100,62,38,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0c20f1c8b3fd68eb15af116279442f1c096c21356f9fe4d8e186dd18e087db46,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:07.442740+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,100,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.64431516346171291,0.71816877228791587,100,62,38,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0c20f1c8b3fd68eb15af116279442f1c096c21356f9fe4d8e186dd18e087db46,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:07.446478+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,100,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.6400569876465293,,,100,62,38,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0c20f1c8b3fd68eb15af116279442f1c096c21356f9fe4d8e186dd18e087db46,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:07.450131+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,100,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.6400569876465293,0.71758193890788635,100,62,38,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0c20f1c8b3fd68eb15af116279442f1c096c21356f9fe4d8e186dd18e087db46,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:07.453702+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,250,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.64210924914990053,,,250,153,97,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,69c1df3d2ff6a63daf41df50ec082071aa7e9b7b908b6401442052ff86f76dad,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:07.904053+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,250,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.6312483245147652,0.71816877228791587,250,153,97,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,69c1df3d2ff6a63daf41df50ec082071aa7e9b7b908b6401442052ff86f76dad,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:07.907703+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,250,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.63855024625297629,,,250,153,97,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,69c1df3d2ff6a63daf41df50ec082071aa7e9b7b908b6401442052ff86f76dad,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:07.911265+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,250,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.62710963593403835,0.71758193890788635,250,153,97,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,69c1df3d2ff6a63daf41df50ec082071aa7e9b7b908b6401442052ff86f76dad,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:07.914786+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,500,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.6058402006028718,,,500,310,190,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,03a858de9a7057db54254679152e679dab5fe01c68ec3c6ec1ec663846ca54d7,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:08.362920+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,500,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.53074690737002761,0.70421578666339735,500,310,190,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,03a858de9a7057db54254679152e679dab5fe01c68ec3c6ec1ec663846ca54d7,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:08.366584+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,500,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.60683914766565916,,,500,310,190,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,03a858de9a7057db54254679152e679dab5fe01c68ec3c6ec1ec663846ca54d7,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:08.370195+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,80,500,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.52777395699843976,0.70381035614501375,500,310,190,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,03a858de9a7057db54254679152e679dab5fe01c68ec3c6ec1ec663846ca54d7,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:08.373742+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,25,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.45008935306875575,,,25,18,7,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,18f59961d63138e09ee46f48381626b3355d48acd43ba497e9b1b6d88fbb9784,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:08.959159+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,25,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.562380105021131,inf,25,18,7,False,False,True,False,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,18f59961d63138e09ee46f48381626b3355d48acd43ba497e9b1b6d88fbb9784,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:08.962741+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,25,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.44825819781326448,,,25,18,7,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,18f59961d63138e09ee46f48381626b3355d48acd43ba497e9b1b6d88fbb9784,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:08.966188+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,25,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.5590002673423321,inf,25,18,7,False,False,True,False,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,18f59961d63138e09ee46f48381626b3355d48acd43ba497e9b1b6d88fbb9784,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:08.969660+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,50,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.562380105021131,,,50,32,18,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,9c13b863b5f3634491061053e1b7e9c5303c440905d5d5cb444f7c3604dccecd,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:09.431181+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,50,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.33519588080436136,0.76985781310570545,50,32,18,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,9c13b863b5f3634491061053e1b7e9c5303c440905d5d5cb444f7c3604dccecd,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:09.434781+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,50,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.5590002673423321,,,50,32,18,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,9c13b863b5f3634491061053e1b7e9c5303c440905d5d5cb444f7c3604dccecd,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:09.438266+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,50,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.33505914267305648,0.7686668363300424,50,32,18,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,9c13b863b5f3634491061053e1b7e9c5303c440905d5d5cb444f7c3604dccecd,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:09.441837+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,100,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.57597673016165518,,,100,63,37,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,92996795d556e6ce79d0f95988a0b0a37962c6a6759d959b9dea69ac000f05d8,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:09.899562+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,100,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.49931943440584647,0.75286034382012834,100,63,37,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,92996795d556e6ce79d0f95988a0b0a37962c6a6759d959b9dea69ac000f05d8,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:09.903309+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,100,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.57742104158922569,,,100,63,37,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,92996795d556e6ce79d0f95988a0b0a37962c6a6759d959b9dea69ac000f05d8,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:09.906915+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,81,100,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.49677714832084607,0.75185447701153318,100,63,37,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,92996795d556e6ce79d0f95988a0b0a37962c6a6759d959b9dea69ac000f05d8,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:21:09.910457+00:00
