dataset,source_family,base_model,calibration_method,metric,effect_column,budget,absolute_budget,budget_fraction_of_target_pool,observed_positive_count,observed_negative_count,median,IQR,p05,p95,worst_observed_effect,availability_rate,algorithm_estimability_rate,estimable_rate,any_benefit_rate,any_harm_rate,material_benefit_rate,material_harm_rate,total_attempts,available_attempts,algorithm_estimable_attempts,finite_paired_effects,in_analysis_scope,analysis_scope,equal_task_effect,equal_family_effect,estimable_task_count_at_budget,source_family_count_at_budget,source_file
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,100,100,0.9615384615384616,68.0,32.0,0.020430381785829232,0.1947320497276468,-0.03560637273517205,0.1662748713769786,-0.04641226196587178,1.0,1.0,1.0,0.68,0.32,0.68,0.32,300.0,300.0,300.0,300.0,True,college_stress,0.020430381785829232,0.020430381785829232,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,100,100,0.9615384615384616,68.0,32.0,4.874378810137969e-06,0.0022853865941354634,-0.002404116928273509,9.425133040200652e-05,-0.002439389547611359,1.0,1.0,1.0,0.5733333333333334,0.4266666666666667,0.5733333333333334,0.4266666666666667,300.0,300.0,300.0,300.0,True,college_stress,4.874378810137969e-06,4.874378810137969e-06,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,25,25,0.2403846153846154,17.0,8.0,1.5668988696537767e-06,0.00012536200486762406,-0.0002677563332567134,0.0002788703945204357,-0.0004862327084378393,1.0,1.0,1.0,0.5183333333333333,0.4816666666666667,0.5183333333333333,0.4816666666666667,600.0,600.0,600.0,600.0,True,college_stress,1.5668988696537767e-06,1.5668988696537767e-06,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,25,25,0.2403846153846154,17.0,8.0,-0.0614512036917535,0.34077351643094134,-3.091709845119604,0.3591622961896996,-80.8604760091956,1.0,1.0,1.0,0.41,0.59,0.41,0.59,600.0,600.0,600.0,600.0,True,college_stress,-0.0614512036917535,-0.0614512036917535,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,25,25,0.2403846153846154,17.0,8.0,-0.02575762638892176,0.13243325726466523,-0.17706681130250335,0.27406200091473265,-6.150167022731701,1.0,0.9266666666666666,0.9266666666666666,0.3363309352517986,0.6636690647482014,0.3363309352517986,0.6636690647482014,600.0,600.0,556.0,556.0,True,college_stress,-0.02575762638892176,-0.02575762638892176,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,25,25,0.2403846153846154,17.0,8.0,1.0668458197415909e-06,0.00012364262956604533,-0.00025733973122383234,0.00025072738768370785,-0.0004636919722318389,1.0,1.0,1.0,0.51,0.49,0.51,0.49,600.0,600.0,600.0,600.0,True,college_stress,1.0668458197415909e-06,1.0668458197415909e-06,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,50,50,0.4807692307692308,34.0,16.0,-3.4738358151154003e-06,0.00010538534704662705,-0.000262713634839884,0.0002276938785225113,-0.0005465751051454415,1.0,1.0,1.0,0.47333333333333333,0.5266666666666666,0.47333333333333333,0.5266666666666666,600.0,600.0,600.0,600.0,True,college_stress,-3.4738358151154003e-06,-3.4738358151154003e-06,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,50,50,0.4807692307692308,34.0,16.0,0.05076826235412879,0.26572740062053324,-0.38042178435114377,0.3899744291075615,-9.990145419085998,1.0,1.0,1.0,0.605,0.395,0.605,0.395,600.0,600.0,600.0,600.0,True,college_stress,0.05076826235412879,0.05076826235412879,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,50,50,0.4807692307692308,34.0,16.0,-0.02457634170697165,0.11121942818887451,-0.1675796013213407,0.05403390687130465,-0.24323488202636978,1.0,1.0,1.0,0.33666666666666667,0.6633333333333333,0.33666666666666667,0.6633333333333333,600.0,600.0,600.0,600.0,True,college_stress,-0.02457634170697165,-0.02457634170697165,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,50,50,0.4807692307692308,34.0,16.0,-3.175559379842152e-06,0.00011501998853938322,-0.0002623073096165107,0.0002242722019966835,-0.0004510349938614544,1.0,1.0,1.0,0.47833333333333333,0.5216666666666666,0.47833333333333333,0.5216666666666666,600.0,600.0,600.0,600.0,True,college_stress,-3.175559379842152e-06,-3.175559379842152e-06,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,100,100,0.9615384615384616,68.0,32.0,-5.861127060252658e-05,0.00012909069114974692,-0.0002322892528399012,0.00020864153553300504,-0.00052235826187641,1.0,1.0,1.0,0.29333333333333333,0.7066666666666667,0.29333333333333333,0.7066666666666667,600.0,600.0,600.0,600.0,True,college_stress,-5.861127060252658e-05,-5.861127060252658e-05,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,100,100,0.9615384615384616,68.0,32.0,0.1707029743439772,0.2158195644445021,-0.028993775829754587,0.2677007563175459,-0.08722849577861636,1.0,1.0,1.0,0.8466666666666667,0.15333333333333332,0.8466666666666667,0.15333333333333332,600.0,600.0,600.0,600.0,True,college_stress,0.1707029743439772,0.1707029743439772,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,100,100,0.9615384615384616,68.0,32.0,-0.02519365013530428,0.10754576278865391,-0.13541459418760993,0.02772961760181385,-0.1402346848537407,1.0,1.0,1.0,0.3383333333333333,0.6616666666666666,0.3383333333333333,0.6616666666666666,600.0,600.0,600.0,600.0,True,college_stress,-0.02519365013530428,-0.02519365013530428,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,100,100,0.9615384615384616,68.0,32.0,-7.479665948023628e-05,0.00014066333464771152,-0.0002323585523782534,0.00020845189072820624,-0.0005678195196029412,1.0,1.0,1.0,0.2966666666666667,0.7033333333333334,0.2966666666666667,0.7033333333333334,600.0,600.0,600.0,600.0,True,college_stress,-7.479665948023628e-05,-7.479665948023628e-05,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
